brand_tweet_id,brand_reply,customer_tweet_id,customer_text,raw_customer_text,full_thread_context,thread_depth,created_at
648813,"@150095 Oi! Estamos seguindo Leandro, assim que puder siga o nosso Twitter e envie uma mensagem direta para nós, ficamos no aguardo.",648811,e nao dá pra mandar mensagens privadas se a outra parte nao te segue,@AskPlayStation e nao dá pra mandar mensagens privadas se a outra parte nao te segue,"Customer: @121984 recebi uma notificação dizendo que ganhei R$ 30,00 mas o voucher code só adicionou R$ 10,00 à minha carteira. Como faço para receber o restante?
Brand (AskPlayStation): @150095 Oi Leandro! Obrigado pelas informações, Para futuras instruções siga o nosso Twitter e envie uma mensagem direta para nós.
Customer: @AskPlayStation e nao dá pra mandar mensagens privadas se a outra parte nao te segue",4,Wed Nov 22 23:34:23 +0000 2017
1534832,@475970  Hi there. Please provide us more details of the issue that you are having.,1534833,"Language spanish, account EEUU??","@AskPlayStation Language spanish, account EEUU??","Brand (AskPlayStation): Info on Call of Duty: WWII, including steps on how to download, can be found here: https://t.co/6HZw2N7UfR https://t.co/KgkoG0XiSw
Customer: @AskPlayStation Language spanish, account EEUU??",3,Fri Nov 03 23:51:02 +0000 2017
2911140,@805901 Hi there. Only one PS4 may be activated under an account at a time.,2911141,"I own 2 PS4s  Primary is in living room,  2nd is in bedroom.  Why can't 2nd access content purchased by Family Manager account?","@AskPlayStation I own 2 PS4s  Primary is in living room,  2nd is in bedroom.  Why can't 2nd access content purchased by Family Manager account?","Customer: @AskPlayStation I own 2 PS4s  Primary is in living room,  2nd is in bedroom.  Why can't 2nd access content purchased by Family Manager account?",2,Tue Nov 28 21:24:54 +0000 2017
1595619,@490242 Hello Vishal! To better assist you please follow us and let us know that you are following us.,1595621,"got gamepack COD infinite warfare+COD modern warfare remastered,the code i use states that code is already used,what to do","@AskPlayStation got gamepack COD infinite warfare+COD modern warfare remastered,the code i use states that code is already used,what to do","Customer: @AskPlayStation got gamepack COD infinite warfare+COD modern warfare remastered,the code i use states that code is already used,what to do",2,Sat Nov 04 21:47:20 +0000 2017
2788635,@778424 Buen día. Por favor sigue a nuestra cuenta de @AskPlayStation para mayor asistencia vía mensajes directos.,2788637,"buenas,tengo una cuenta con mi correo  pero no recuerdo la contraseña. El problema es que tampoco se la respuesta de la pregunta de seguridad ni la fecha de nacimiento que puse. Aunque se los datos correctos como era pequeño cuando cree la cuenta me los inventaría.","@116216  buenas,tengo una cuenta con mi correo  pero no recuerdo la contraseña. El problema es que tampoco se la respuesta de la pregunta de seguridad ni la fecha de nacimiento que puse. Aunque se los datos correctos como era pequeño cuando cree la cuenta me los inventaría.","Customer: @116216  buenas,tengo una cuenta con mi correo  pero no recuerdo la contraseña. El problema es que tampoco se la respuesta de la pregunta de seguridad ni la fecha de nacimiento que puse. Aunque se los datos correctos como era pequeño cuando cree la cuenta me los inventaría.",2,Tue Nov 21 19:25:06 +0000 2017
2243132,@615213 Odd. Disconnect the console from the power source for 5 min. Make sure it is placed on a well ventilated area and reconnect.,2243133,my ps4 pro has giving me problems starting up and now it turns itself off as if my power went out. No warning or anything.,@AskPlayStation my ps4 pro has giving me problems starting up and now it turns itself off as if my power went out. No warning or anything.,Customer: @AskPlayStation my ps4 pro has giving me problems starting up and now it turns itself off as if my power went out. No warning or anything.,2,Fri Nov 10 20:56:13 +0000 2017
623121,"@267902 That's not good. Please do a power cycle and try again, steps here: https://t.co/S5KSYudd6K",623122,"I have various problems with psn, from being unable to sign in, random disconnects, slow download all of that on my optic 60mbps stable internet. I have no idea what cause the problems and I'm not bothering to @AskPlayStation  because I never got any proper help from them...","@267903 @AskPlayStation I have various problems with psn, from being unable to sign in, random disconnects, slow download all of that on my optic 60mbps stable internet. I have no idea what cause the problems and I'm not bothering to @AskPlayStation  because I never got any proper help from them...","Customer: Umm my ps4 is connecting to the internet just fine but can't sign in to PSN, anyone else having this problem?
Customer: @AskPlayStation
Customer: @AskPlayStation Nevermind I guess? It's working now so no worries about replying, internet was just being dumb I guess :D
Customer: @267903 @AskPlayStation I have various problems with psn, from being unable to sign in, random disconnects, slow download all of that on my optic 60mbps stable internet. I have no idea what cause the problems and I'm not bothering to @AskPlayStation  because I never got any proper help from them...",5,Wed Nov 22 17:39:15 +0000 2017
2577402,@730782 Sorry to hear that! Check out the next article to troubleshoot the PS4: https://t.co/4QwhQCQ9wk,2577404,My playstation is stuck on the ''Cannot start the ps4'' screen and i've tried everything from the usb to using a internet cable and it still doesn't work. What can i do? Tried everything and it keeps bringing me back to the first error screen.,@AskPlayStation My playstation is stuck on the ''Cannot start the ps4'' screen and i've tried everything from the usb to using a internet cable and it still doesn't work. What can i do? Tried everything and it keeps bringing me back to the first error screen.,Customer: @AskPlayStation My playstation is stuck on the ''Cannot start the ps4'' screen and i've tried everything from the usb to using a internet cable and it still doesn't work. What can i do? Tried everything and it keeps bringing me back to the first error screen.,2,Thu Nov 16 21:22:04 +0000 2017
2528552,@719925 Hello Kyle! Please check your DMs for assistance.,2528553,my account has been hacked can someone help me please,@AskPlayStation my account has been hacked can someone help me please,Customer: @AskPlayStation my account has been hacked can someone help me please,2,Thu Nov 16 05:30:43 +0000 2017
1869966,"@476947 Hey Kyle. Please follow us on Twitter and let us know once you do, so we can send you a DM.",1869968,"error ce-34878-0, tried everything. Initialise, delete and redownload and everythings up to date. Cannot play one game.","@AskPlayStation error ce-34878-0, tried everything. Initialise, delete and redownload and everythings up to date. Cannot play one game.","Customer: @AskPlayStation error ce-34878-0, tried everything. Initialise, delete and redownload and everythings up to date. Cannot play one game.",2,Tue Nov 07 23:49:40 +0000 2017
1225452,@407500 Hi Nabil. Let's look into that. Please discuss this in our Community forums for further investigation: https://t.co/F3J4l2vJHb,1225453,.Can I play movies on my PS From my computer linked to same network?,@AskPlayStation .Can I play movies on my PS From my computer linked to same network?,Customer: @AskPlayStation .Can I play movies on my PS From my computer linked to same network?,2,Wed Oct 25 16:26:00 +0000 2017
335886,@196091 Hey there! Please follow us and send a direct message for more detailed information on this issue.,335887,how come I have to restore lic everytime I turn my ps4 on? It Is primary ps,@AskPlayStation how come I have to restore lic everytime I turn my ps4 on? It Is primary ps,Customer: @AskPlayStation how come I have to restore lic everytime I turn my ps4 on? It Is primary ps,2,Sat Oct 07 21:04:43 +0000 2017
1720602,@520751 Hi there! For assistance please check your DMs.,1720603,how do I check on a ticket? I dont have a number or anything though.,@AskPlayStation how do I check on a ticket? I dont have a number or anything though.,Customer: @AskPlayStation how do I check on a ticket? I dont have a number or anything though.,2,Tue Nov 07 07:39:54 +0000 2017
3420,@116514 That's odd. PSN is online. Please power cycle your network devices and try again: https://t.co/UUMNDRIFMj,3422,Status page says the opposite of what my console says,@AskPlayStation Status page says the opposite of what my console says,"Customer: Hey @AskPlayStation are the servers currently down?
Customer: @AskPlayStation Status page says the opposite of what my console says",3,Tue Oct 31 22:53:30 +0000 2017
1683075,@510958 Which country did you choose to set up your PSN account?,1683077,When I request a live chat it says that i entered my ID wrong and I am 100% sure that it’s not! https://t.co/yuIAeDdE18,"@AskPlayStation 
When I request a live chat it says that i entered my ID wrong and I am 100% sure that it’s not! https://t.co/yuIAeDdE18","Customer: @AskPlayStation 
When I request a live chat it says that i entered my ID wrong and I am 100% sure that it’s not! https://t.co/yuIAeDdE18",2,Mon Nov 06 16:30:33 +0000 2017
2706073,@759976 Sorry for the delay! Please go to Safe Mode and select Restore Default Settings. Steps here: https://t.co/OOaq76kzAA,2706074,Issue still happening. Continue to do everything twice with no luck. Also no reply or help from you guys...and no it's not my ISP.,@AskPlayStation Issue still happening. Continue to do everything twice with no luck. Also no reply or help from you guys...and no it's not my ISP.,"Customer: @AskPlayStation in the last four hours my PS4 won't connect to the internet with an ethernet cable. I've tried everything. Changing cables, restarts, resets, testing other devices, manually putting in details. Error CE-33984-7 keeps showing.
Customer: @AskPlayStation Issue still happening. Continue to do everything twice with no luck. Also no reply or help from you guys...and no it's not my ISP.",3,Sun Nov 19 22:47:54 +0000 2017
1478971,"@463431 The region of your game and your Acount must match with the region of your DLC or in game currency, so you can use it properly.",1478973,hi I'm add 100 $ dollars on my account its amarican id and i have a Saudi Arabia game but I don't get the poynts ...?,@AskPlayStation  hi I'm add 100 $ dollars on my account its amarican id and i have a Saudi Arabia game but I don't get the poynts ...?,Customer: @AskPlayStation  hi I'm add 100 $ dollars on my account its amarican id and i have a Saudi Arabia game but I don't get the poynts ...?,2,Fri Nov 03 06:29:57 +0000 2017
894910,@332484 Let's look into it. Check out the next article to troubleshoot the error CE-30005-8: https://t.co/cRfdVmF6EB,894911,help please https://t.co/JK0r9uKBeu,@AskPlayStation help please https://t.co/JK0r9uKBeu,Customer: @AskPlayStation help please https://t.co/JK0r9uKBeu,2,Fri Oct 20 21:38:15 +0000 2017
2179192,@638642 We're happy to hear you are enjoying the PlayStation Vue service!,2179193,"Nothing wrong with that! I like the Cloud DVR Vue has and though I missed early adopter, I only pay like $48/month after taxes.","@638643 Nothing wrong with that! I like the Cloud DVR Vue has and though I missed early adopter, I only pay like $48/month after taxes.","Customer: Thank God. https://t.co/vszg0bkWOj
Customer: @638643 I love Playstation Vue. Only channel I don't have live is NBC.
Customer: @638642 all I'm missing is CBS with DTV NOW. But I pay for CBS All Access. I'd like to save that $6/month though.
Customer: @638643 Did DTV add a cloud DVR to theirs? That was one of the reasons early on (along with no CBS) why I didn't consider them.
Customer: @638642 coming early next year. There's so much on demand content I don't miss having a DVR though. I got in with the ""early adopter"" price so I'm seeing it through. ($60/month plan for $35/month)
Customer: @638643 Nothing wrong with that! I like the Cloud DVR Vue has and though I missed early adopter, I only pay like $48/month after taxes.",7,Thu Nov 09 16:53:21 +0000 2017
1408795,@447445 PSN is up and running. Please let us know if you receive any error code or message.,1408794,they said PlayStation network down is that true,@AskPlayStation they said PlayStation network down is that true,"Customer: @AskPlayStation PlayStation network not working for me
Brand (AskPlayStation): @447445 Here to help! Are you getting any error code or message? 
Please provide us more details about the issue
Customer: @AskPlayStation yes
Customer: @AskPlayStation I contact you already
Brand (AskPlayStation): @447445 Okay, thank you for letting us know, Contact us back if you need further assistance.
Customer: @AskPlayStation they said PlayStation network down is that true",7,Wed Nov 01 22:52:41 +0000 2017
1739480,@524961 We're happy to hear you prefer the PlayStation Vue service!,1739482,"As much as I like Hulu Live TV, I still like PS Vue's on-demand offerings and I can use on my PS4 =3","As much as I like Hulu Live TV, I still like PS Vue's on-demand offerings and I can use on my PS4 =3","Customer: As much as I like Hulu Live TV, I still like PS Vue's on-demand offerings and I can use on my PS4 =3",2,Tue Nov 07 16:31:27 +0000 2017
190228,"@160615 Hello! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",190229,"I made a purchase on the store, then tried to make another, same card, keeps saying the information is invalid. Any help?","@AskPlayStation I made a purchase on the store, then tried to make another, same card, keeps saying the information is invalid. Any help?","Customer: @AskPlayStation I made a purchase on the store, then tried to make another, same card, keeps saying the information is invalid. Any help?",2,Wed Oct 04 00:20:34 +0000 2017
90808,"@135661 Sorry for the inconvenience! Please do a power cycle and try again, steps here: https://t.co/S5KSYudd6K",90809,"My PSN has been down since around 9pm last night. My internet is working properly, and my ps4 connects to it. My PlayStation network sign-in keeps failing.","@AskPlayStation My PSN has been down since around 9pm last night. My internet is working properly, and my ps4 connects to it. My PlayStation network sign-in keeps failing.","Customer: @AskPlayStation My PSN has been down since around 9pm last night. My internet is working properly, and my ps4 connects to it. My PlayStation network sign-in keeps failing.",2,Thu Nov 30 14:41:37 +0000 2017
1564545,@483084 Glad to answer. Please check the following article with more information about requesting a refund: https://t.co/UYBWwze3ZK,1564546,I bought herizon zero dawn today and I liked the game so much I upgraded to the deluxe. Can I get a refund for the original,@AskPlayStation I bought herizon zero dawn today and I liked the game so much I upgraded to the deluxe. Can I get a refund for the original,Customer: @AskPlayStation I bought herizon zero dawn today and I liked the game so much I upgraded to the deluxe. Can I get a refund for the original,2,Sat Nov 04 15:03:58 +0000 2017
515701,"@238815 Hello Martin. Sorry for the delay. Let's look into that. Please make sure you are following us, so we can assist you better via a Direct Message.",515703,"Just a reminder to switch auto renew off for PS+ unless you want to be charged £50. Strange thing is, I'm so sure I did it. I even tweet reminding ppl to do it. I think it must default back to auto-renew each year? https://t.co/QXORxGH5K6","Just a reminder to switch auto renew off for PS+ unless you want to be charged £50. Strange thing is, I'm so sure I did it. I even tweet reminding ppl to do it. I think it must default back to auto-renew each year? https://t.co/QXORxGH5K6","Customer: Just a reminder to switch auto renew off for PS+ unless you want to be charged £50. Strange thing is, I'm so sure I did it. I even tweet reminding ppl to do it. I think it must default back to auto-renew each year? https://t.co/QXORxGH5K6",2,Sat Dec 02 00:37:53 +0000 2017
245169,@174200 Thank you for contacting us! Please check your Direct Messages.,245168,Yes I have and yet it still froze I have no idea what to do As soon as I downloading the update it's been freezing I even cleaned the inside,@AskPlayStation Yes I have and yet it still froze I have no idea what to do As soon as I downloading the update it's been freezing I even cleaned the inside,"Customer: @AskPlayStation Please help my ps4 is freezing before I get a chance to login It has never frozen before. Idk if it's from the recent update
Brand (AskPlayStation): @174200 Here to help! We do apologize we are unable to see the attached link can you provide more detail?
Customer: @AskPlayStation I unplugged the whole thing and it popped up that and while I was updating it it froze out of no where now it wont go 2mins without freezing
Brand (AskPlayStation): @174200 Sorry to hear that! Have you tried to rebuild the database in safe mode? here's a link to show you how: https://t.co/emXr2eVgAd
Customer: @AskPlayStation Yes I have and yet it still froze I have no idea what to do As soon as I downloading the update it's been freezing I even cleaned the inside",6,Tue Oct 03 23:52:41 +0000 2017
1869970,@558506 Sure we can help! Please try the following steps related to the error code CE-34878-0: https://t.co/XCIaKDYqME,1869972,why is this happening to me a lot please help https://t.co/2L94jN7o0J,@AskPlayStation why is this happening to me a lot please help https://t.co/2L94jN7o0J,Customer: @AskPlayStation why is this happening to me a lot please help https://t.co/2L94jN7o0J,2,Tue Nov 07 23:48:30 +0000 2017
321899,@192688 Thank you for that information! Please check your direct messages.,321898,"Right now I'm at 34.6downloas, 5.5 upload, and Nat type 2","@AskPlayStation Right now I'm at 34.6downloas, 5.5 upload, and Nat type 2","Customer: @AskPlayStation so my PlayStation seems to lag me out when I’m in a party, but works when I’m not in one? Wtf...
Brand (AskPlayStation): @192688 Very odd. Which headsets are you using?
Customer: @AskPlayStation Im using the platinum headset.
Brand (AskPlayStation): @192688 Please go to Settings, Network, Test Internet Connection, and let us know your Download/Upload speeds and NAT type.
Customer: @AskPlayStation Right now I'm at 34.6downloas, 5.5 upload, and Nat type 2",6,Sat Oct 07 16:08:30 +0000 2017
2311652,"@670397 Hello there. Please follow us on Twitter and let us know once you do, so we can send you a DM.",2311653,"guys, im not recieving any 2factor texts and cant access my account. I sent the phonebill.pdf but havnt heard any response.","@AskPlayStation guys, im not recieving any 2factor texts and cant access my account. I sent the phonebill.pdf but havnt heard any response.","Customer: @AskPlayStation guys, im not recieving any 2factor texts and cant access my account. I sent the phonebill.pdf but havnt heard any response.",2,Thu Oct 19 22:06:58 +0000 2017
2601688,@316463 We have sent you a DM.,2601690,how long before Black Friday sale start i wanna get Call of Duty ww2??,@AskPlayStation how long before Black Friday sale start i wanna get Call of Duty ww2??,Customer: @AskPlayStation how long before Black Friday sale start i wanna get Call of Duty ww2??,2,Fri Nov 17 07:30:39 +0000 2017
2508824,"@715240 Sorry to hear that! Please follow us on Twitter and let us know once you do, so we can send you a DM.",2508825,why does my acc loggout and i cannot do a verfication seriousely bad shizzle,@AskPlayStation why does my acc loggout and i cannot do a verfication seriousely bad shizzle,Customer: @AskPlayStation why does my acc loggout and i cannot do a verfication seriousely bad shizzle,2,Wed Nov 15 21:48:34 +0000 2017
1140780,@388529 Sorry for the inconvenience. Go to Safe Mode and select Restore Default Settings. Steps here: https://t.co/OOaq76kzAA,1140782,"All contacts are not showing their games publicly.  And it's not because of privacy, please check some error https://t.co/ldrFtTz6qW","@AskPlayStation @121984 All contacts are not showing their games publicly.  And it's not because of privacy, please check some error https://t.co/ldrFtTz6qW","Customer: @AskPlayStation @121984 All contacts are not showing their games publicly.  And it's not because of privacy, please check some error https://t.co/ldrFtTz6qW",2,Sun Oct 15 15:54:53 +0000 2017
2486511,@710233 Excellent!,2486509,It's working now. Didn't even have to uninstall it. Not sure what changed lol. Thanks anyways!,@AskPlayStation It's working now. Didn't even have to uninstall it. Not sure what changed lol. Thanks anyways!,"Customer: @AskPlayStation I'm having issues signing into the PlayStation app on Android. Keeps saying ""The connection to the server timed out."" The app was working fine yesterday, is there a fix for this?
Brand (AskPlayStation): @710233 That's not good. Please try deleting and re-downloading the app.
Customer: @AskPlayStation It's working now. Didn't even have to uninstall it. Not sure what changed lol. Thanks anyways!",4,Wed Nov 15 16:28:47 +0000 2017
1749232,@509813 Sorry to help! Let's check out the next article for steps on how to improve the network connection:  https://t.co/zDkTYZPxlr,1749233,"hello, im experiencing a problem where my ps4 internet speed gets low when i start a game. help.","@AskPlayStation hello, im experiencing a problem where my ps4 internet speed gets low when i start a game. help.","Customer: @AskPlayStation hello, im experiencing a problem where my ps4 internet speed gets low when i start a game. help.",2,Tue Nov 07 16:25:03 +0000 2017
2855475,@793714 Hi there. Please check the information in the next link: https://t.co/iJ4tSRLJSZ,2855476,how do I upgrade my sons sub account to a master account?,@AskPlayStation how do I upgrade my sons sub account to a master account?,Customer: @AskPlayStation how do I upgrade my sons sub account to a master account?,2,Mon Nov 27 20:30:15 +0000 2017
1095568,"@378534 Please turn off the console and turning on again, once is turn on go to Settings&gt;Initialization&gt;Restore Default Settings.",1095566,"I don't have an extra power cord for my ps4, or do mean the cord that goes to the controller?","@AskPlayStation I don't have an extra power cord for my ps4, or do mean the cord that goes to the controller?","Customer: @AskPlayStation My messages randomly dissapeared and now I can't see sent or received messages except for in notifications, please help
Brand (AskPlayStation): @378534 Hi Kyle. That sounds a bit strange. Start your PS4 in safe mode &amp; select Restore Default Settings: https://t.co/OOaq76kzAA
Customer: @AskPlayStation It won't go into safe mode I let it shut off and then I held the power button till it made 2 beeps and then turned on my controller
Brand (AskPlayStation): @378534 Press the power button for 30 sec and check if it loads to Safe Mode.
Customer: @AskPlayStation I tried that it doesn't turn on theres no light on the ps4 though, should I press the PS button or press the power button?
Brand (AskPlayStation): @378534 Please try with a different power cord. And you should press the PS power button in order to turning on.
Customer: @AskPlayStation I don't have an extra power cord for my ps4, or do mean the cord that goes to the controller?",8,Mon Oct 23 22:16:36 +0000 2017
1680360,"@510959 Sorry to hear that, Please check the following article to receive further details and steps: https://t.co/4QwhQCQ9wk",1680358,Can u please help me my ps4 always freezes when I play this game please help @AskPlayStation @117014 https://t.co/OZF0xZN5og,@AskPlayStation Can u please help me my ps4 always freezes when I play this game please help @AskPlayStation @117014 https://t.co/OZF0xZN5og,"Customer: @ATVIAssist @141043 @116698 @117014  help me please this is always happening to me helppp @AskPlayStation https://t.co/jLqWc758BL
Brand (AskPlayStation): @510959 Here to help! Look for error CE-34878-0 and review the suggested actions here: https://t.co/W7AhTUulnd
Customer: @AskPlayStation Can u please help me my ps4 always freezes when I play this game please help @AskPlayStation @117014 https://t.co/OZF0xZN5og",4,Tue Nov 07 01:07:03 +0000 2017
1654264,"@504906 Sorry to hear that! Have you tried using another USB cable?, also you can try resetting your DS4: https://t.co/NEyEZL7irb",1654265,can you guys send me out a USB cable that doesn't disconnect every 5 sec? Or release a patch to fix ds4v2 shown as audio,@AskPlayStation can you guys send me out a USB cable that doesn't disconnect every 5 sec? Or release a patch to fix ds4v2 shown as audio,Customer: @AskPlayStation can you guys send me out a USB cable that doesn't disconnect every 5 sec? Or release a patch to fix ds4v2 shown as audio,2,Tue Nov 07 14:54:19 +0000 2017
1292512,@422252 Please check your DM's for more instructions.,1292510,Done.,@AskPlayStation Done.,"Customer: @AskPlayStation i try resetting password but i dont have date of birth
Brand (AskPlayStation): @422252 Totally understand. Please follow us, so we can give you further assistance via Direct Message. Thanks!
Customer: @AskPlayStation Done.",4,Fri Oct 27 18:10:52 +0000 2017
209000,@165464 Sorry to hear that. Please discuss this issue in our community forums:  https://t.co/wLgMLCtRGx,209001,"after the new update last night, my Turtle Beach Stealth 400's do not work for game/chat audio. Please help...","@AskPlayStation after the new update last night, my Turtle Beach Stealth 400's do not work for game/chat audio. Please help...","Customer: @AskPlayStation after the new update last night, my Turtle Beach Stealth 400's do not work for game/chat audio. Please help...",2,Wed Oct 04 16:50:14 +0000 2017
1832406,@549773 Here to help! Please follow the troubleshooting steps in the link to solve the issue: https://t.co/5lhEyOGwRz,1832407,"my PlayStation won't take my disc, can you help?","@AskPlayStation my PlayStation won't take my disc, can you help?","Customer: @AskPlayStation my PlayStation won't take my disc, can you help?",2,Tue Nov 07 23:42:22 +0000 2017
1196724,@401176 Lamentamos el inconveniente.  Por favor siguenos y dejanos saber la región de tu cuenta via mensaje directo.,1196726,buen día que hago si mi correo y fechas me dicen que son un incorrectas y ya no tengo más opcioned,@116216 buen día que hago si mi correo y fechas me dicen que son un incorrectas y ya no tengo más opcioned,Customer: @116216 buen día que hago si mi correo y fechas me dicen que son un incorrectas y ya no tengo más opcioned,2,Sun Oct 15 21:45:14 +0000 2017
2601678,@736388 Sure we can help. Please provide us with more info.,2601681,hello. I'm getting error code 4220 can you help plz?,@AskPlayStation hello. I'm getting error code 4220 can you help plz?,Customer: @AskPlayStation hello. I'm getting error code 4220 can you help plz?,2,Fri Nov 17 07:42:20 +0000 2017
196406,@162206 Hello! Check out this link for assistance with a refund request: https://t.co/fAiqjlv1HD,196407,how can I refund a game?,@AskPlayStation how can I refund a game?,Customer: @AskPlayStation how can I refund a game?,2,Wed Oct 04 15:07:41 +0000 2017
2195716,@642428 Boa noite Felipe! Recomendamos que fique atento ao nosso Blog para futuras promoções: https://t.co/mQnUQxVs59,2195718,"Olá galera, desculpe se essa pergunta já foi enviada ou se está sendo feito na área errada, mas recentemente li algo sobre créditos na PSN por troféus ganhos, porém só está ativo no USA, alguma chance de vir para o Brasil futuramente?","@121984 Olá galera, desculpe se essa pergunta já foi enviada ou se está sendo feito na área errada, mas recentemente li algo sobre créditos na PSN por troféus ganhos, porém só está ativo no USA, alguma chance de vir para o Brasil futuramente?","Customer: @121984 Olá galera, desculpe se essa pergunta já foi enviada ou se está sendo feito na área errada, mas recentemente li algo sobre créditos na PSN por troféus ganhos, porém só está ativo no USA, alguma chance de vir para o Brasil futuramente?",2,Thu Nov 09 23:32:22 +0000 2017
2721427,"@763567 We can help! 
Please follow us on Twitter and send us a DM so we can assist you further! https://t.co/blzF3DE7ws",2721428,"My PS Vue service thinks I’m in Chicago, which means I get to watch Rams vs Saints instead of the KC CBS offering of Denver vs Oakland.","My PS Vue service thinks I’m in Chicago, which means I get to watch Rams vs Saints instead of the KC CBS offering of Denver vs Oakland.","Customer: My PS Vue service thinks I’m in Chicago, which means I get to watch Rams vs Saints instead of the KC CBS offering of Denver vs Oakland.",2,Sun Nov 26 22:55:08 +0000 2017
407235,@212065 Sorry to hear that. Restore Licenses to refresh your privileges and try again: https://t.co/WATnmgS37Z,407236,Hey. I got An American Acc. I bought 4600 Fifa Points like a week ago. and didnt rechive nothing. still waiting.,@AskPlayStation  Hey. I got An American Acc. I bought 4600 Fifa Points like a week ago. and didnt rechive nothing. still waiting.,Customer: @AskPlayStation  Hey. I got An American Acc. I bought 4600 Fifa Points like a week ago. and didnt rechive nothing. still waiting.,2,Mon Oct 09 21:49:41 +0000 2017
2866755,@140841 Sorry to know that! Please try these steps to solve the error: https://t.co/q5D4EpJxqA,2866757,when playing Arkham City on PS Now it freezes and I get CE-36329-3. I just bought PS4 this month it's brand new. Is it defective or just Ps Now issue? It hasn't happened on disc games..,@AskPlayStation when playing Arkham City on PS Now it freezes and I get CE-36329-3. I just bought PS4 this month it's brand new. Is it defective or just Ps Now issue? It hasn't happened on disc games..,Customer: @AskPlayStation when playing Arkham City on PS Now it freezes and I get CE-36329-3. I just bought PS4 this month it's brand new. Is it defective or just Ps Now issue? It hasn't happened on disc games..,2,Tue Nov 28 00:40:48 +0000 2017
1047737,@295555 Hi there. Sorry for the delay. How can we help you today? Please provide us more details.,1047738,I need help https://t.co/jZ3XV5jxRj,@AskPlayStation I need help https://t.co/jZ3XV5jxRj,Customer: @AskPlayStation I need help https://t.co/jZ3XV5jxRj,2,Sat Oct 14 19:44:51 +0000 2017
2711112,@761214 Hi there. Let's look into that. Please check your DM's for further instructions.,2711114,"My PS4 started doing a RUMBLING noise, found other people on youtube having the same problem!! Any fix??","@AskPlayStation My PS4 started doing a RUMBLING noise, found other people on youtube having the same problem!! Any fix??","Customer: @AskPlayStation My PS4 started doing a RUMBLING noise, found other people on youtube having the same problem!! Any fix??",2,Mon Nov 20 02:17:24 +0000 2017
1187987,@399085 Hi there. Please check this following article to receive further steps about audio video problems: https://t.co/oqmOxXUEYh,1187988,Yes and yes.,@AskPlayStation Yes and yes.,"Brand (AskPlayStation): @399085  Sorry to know that. Did you try another HDMI cable? Did you try to connect the PS4 to a different input in the TV?
Customer: @AskPlayStation Yes and yes.",3,Wed Oct 25 00:03:14 +0000 2017
2237764,@652554 Hi there! Please check your DMs for assistance.,2237765,is it possible to recover a very old account that I used to have but has been forgotten?,@AskPlayStation is it possible to recover a very old account that I used to have but has been forgotten?,Customer: @AskPlayStation is it possible to recover a very old account that I used to have but has been forgotten?,2,Sun Oct 29 05:07:47 +0000 2017
2231379,@651114 Not good! We have sent you a Direct Message via Twitter with further instructions.,2231380,My psn account has been hacked can you help me,@AskPlayStation My psn account has been hacked can you help me,Customer: @AskPlayStation My psn account has been hacked can you help me,2,Fri Nov 10 17:26:22 +0000 2017
304152,"@188631 Oh no! Please follow us, and send us a direct message so we can assist you further.",304153,"Don't have access to my old email, so can't retrieve password for PSN account...Live Chat doesn't recognise my ID either...?","@AskPlayStation Don't have access to my old email, so can't retrieve password for PSN account...Live Chat doesn't recognise my ID either...?","Customer: @AskPlayStation Don't have access to my old email, so can't retrieve password for PSN account...Live Chat doesn't recognise my ID either...?",2,Fri Oct 06 22:32:37 +0000 2017
1601491,@491629 Sorry for the delay. Please restore licenses and check again. Steps here: https://t.co/WATnmgS37Z,1601492,"I purchased rainbow 6 siege year 2 pass and 2 r6 1,200 points and I didn’t receive it","@AskPlayStation I purchased rainbow 6 siege year 2 pass and 2 r6 1,200 points and I didn’t receive it","Customer: @AskPlayStation I purchased rainbow 6 siege year 2 pass and 2 r6 1,200 points and I didn’t receive it",2,Sun Nov 05 05:26:12 +0000 2017
1479299,@463505 Sorry for the inconvenience. Please follow the steps in the next link: https://t.co/oiLkb8VlCR,1479300,"My 2-Step Verifications codes aren't getting sent to my phone, even after I press resend, please tell me how to solve this?","@AskPlayStation My 2-Step Verifications codes aren't getting sent to my phone, even after I press resend, please tell me how to solve this?","Customer: @AskPlayStation My 2-Step Verifications codes aren't getting sent to my phone, even after I press resend, please tell me how to solve this?",2,Thu Oct 19 00:23:32 +0000 2017
1097573,@379009 Hi Jordan. Let's look into that. Please check your DM's for further instructions.,1097574,why is it saying I bought wwe 2k18 twice on my bank account when I only bought it once,@AskPlayStation why is it saying I bought wwe 2k18 twice on my bank account when I only bought it once,Customer: @AskPlayStation why is it saying I bought wwe 2k18 twice on my bank account when I only bought it once,2,Sun Oct 15 05:47:09 +0000 2017
2337820,"@159490 Hello River. We'd be happy to help. Can you provide us more details, please?",2337821,help🤔,@AskPlayStation help🤔,Customer: @AskPlayStation help🤔,2,Fri Oct 20 05:40:51 +0000 2017
